"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|GB","09.03.2020 06:00 - 09.03.2020 06:30 (UTC)","1458","n/e","n/e","7605","121","0","n/e","n/e","n/e","0","","634","n/e","n/e","4791","160","n/e","0","n/e","4938","3864"
"BZN|GB","09.03.2020 06:30 - 09.03.2020 07:00 (UTC)","1682","n/e","n/e","10068","214","0","n/e","n/e","n/e","0","","634","n/e","n/e","4782","162","n/e","48","n/e","4866","3974"
"BZN|GB","09.03.2020 07:00 - 09.03.2020 07:30 (UTC)","1809","n/e","n/e","13196","250","0","n/e","n/e","n/e","151","","853","n/e","n/e","4792","162","n/e","425","n/e","4965","3861"
"BZN|GB","09.03.2020 07:30 - 09.03.2020 08:00 (UTC)","1874","n/e","n/e","14526","338","0","n/e","n/e","n/e","901","","930","n/e","n/e","4782","162","n/e","1040","n/e","4884","3498"
"BZN|GB","09.03.2020 08:00 - 09.03.2020 08:30 (UTC)","2042","n/e","n/e","16302","450","0","n/e","n/e","n/e","141","","893","n/e","n/e","4791","216","n/e","1780","n/e","4770","3424"
"BZN|GB","09.03.2020 08:30 - 09.03.2020 09:00 (UTC)","2341","n/e","n/e","16646","450","0","n/e","n/e","n/e","0","","905","n/e","n/e","4791","182","n/e","2530","n/e","4514","3484"
"BZN|GB","09.03.2020 09:00 - 09.03.2020 09:30 (UTC)","2459","n/e","n/e","16597","21","0","n/e","n/e","n/e","0","","902","n/e","n/e","4787","162","n/e","3180","n/e","4329","3626"
"BZN|GB","09.03.2020 09:30 - 09.03.2020 10:00 (UTC)","2457","n/e","n/e","16497","0","0","n/e","n/e","n/e","111","","885","n/e","n/e","4786","164","n/e","3420","n/e","4157","3646"
"BZN|GB","09.03.2020 10:00 - 09.03.2020 10:30 (UTC)","2459","n/e","n/e","15903","0","0","n/e","n/e","n/e","152","","875","n/e","n/e","4790","162","n/e","3660","n/e","4205","4293"
"BZN|GB","09.03.2020 10:30 - 09.03.2020 11:00 (UTC)","2461","n/e","n/e","15976","0","0","n/e","n/e","n/e","0","","822","n/e","n/e","4781","158","n/e","3650","n/e","3998","4412"
"BZN|GB","09.03.2020 11:00 - 09.03.2020 11:30 (UTC)","2458","n/e","n/e","16194","0","0","n/e","n/e","n/e","0","","715","n/e","n/e","4785","158","n/e","3570","n/e","4000","4687"
"BZN|GB","09.03.2020 11:30 - 09.03.2020 12:00 (UTC)","2412","n/e","n/e","16217","0","0","n/e","n/e","n/e","0","","715","n/e","n/e","4785","159","n/e","3180","n/e","3986","4899"
"BZN|GB","09.03.2020 12:00 - 09.03.2020 12:30 (UTC)","2408","n/e","n/e","15950","0","0","n/e","n/e","n/e","90","","699","n/e","n/e","4786","160","n/e","2780","n/e","3746","5138"
"BZN|GB","09.03.2020 12:30 - 09.03.2020 13:00 (UTC)","2413","n/e","n/e","15924","0","0","n/e","n/e","n/e","0","","714","n/e","n/e","4784","163","n/e","2340","n/e","3667","5267"
"BZN|GB","09.03.2020 13:00 - 09.03.2020 13:30 (UTC)","2408","n/e","n/e","14899","0","0","n/e","n/e","n/e","0","","700","n/e","n/e","4774","162","n/e","2070","n/e","3580","5481"
"BZN|GB","09.03.2020 13:30 - 09.03.2020 14:00 (UTC)","2455","n/e","n/e","14389","0","0","n/e","n/e","n/e","0","","717","n/e","n/e","4788","161","n/e","1570","n/e","3698","5768"
"BZN|GB","09.03.2020 14:00 - 09.03.2020 14:30 (UTC)","2452","n/e","n/e","14012","0","0","n/e","n/e","n/e","0","","731","n/e","n/e","4787","159","n/e","1160","n/e","3945","6039"
"BZN|GB","09.03.2020 14:30 - 09.03.2020 15:00 (UTC)","2396","n/e","n/e","13490","0","0","n/e","n/e","n/e","0","","647","n/e","n/e","4781","159","n/e","876","n/e","4482","6251"
"BZN|GB","09.03.2020 15:00 - 09.03.2020 15:30 (UTC)","2307","n/e","n/e","14374","0","0","n/e","n/e","n/e","88","","625","n/e","n/e","4780","175","n/e","619","n/e","4473","5853"
"BZN|GB","09.03.2020 15:30 - 09.03.2020 16:00 (UTC)","2326","n/e","n/e","15101","0","0","n/e","n/e","n/e","118","","638","n/e","n/e","4790","160","n/e","401","n/e","4578","5880"
"BZN|GB","09.03.2020 16:00 - 09.03.2020 16:30 (UTC)","2346","n/e","n/e","16240","0","0","n/e","n/e","n/e","69","","737","n/e","n/e","4788","162","n/e","256","n/e","4640","6233"
"BZN|GB","09.03.2020 16:30 - 09.03.2020 17:00 (UTC)","2266","n/e","n/e","17137","0","0","n/e","n/e","n/e","21","","776","n/e","n/e","4785","214","n/e","125","n/e","4872","6608"
"BZN|GB","09.03.2020 17:00 - 09.03.2020 17:30 (UTC)","2265","n/e","n/e","17860","0","0","n/e","n/e","n/e","769","","677","n/e","n/e","4797","162","n/e","29","n/e","5306","6650"
"BZN|GB","09.03.2020 17:30 - 09.03.2020 18:00 (UTC)","2259","n/e","n/e","18614","0","0","n/e","n/e","n/e","1498","","704","n/e","n/e","4794","163","n/e","2","n/e","5443","6687"
"BZN|GB","09.03.2020 18:00 - 09.03.2020 18:30 (UTC)","2253","n/e","n/e","18713","0","0","n/e","n/e","n/e","1000","","712","n/e","n/e","4797","248","n/e","0","n/e","5794","6665"
"BZN|GB","09.03.2020 18:30 - 09.03.2020 19:00 (UTC)","2310","n/e","n/e","18251","0","0","n/e","n/e","n/e","1507","","679","n/e","n/e","4790","238","n/e","3","n/e","5872","6500"
"BZN|GB","09.03.2020 19:00 - 09.03.2020 19:30 (UTC)","2271","n/e","n/e","15972","0","0","n/e","n/e","n/e","1272","","669","n/e","n/e","4790","207","n/e","0","n/e","6065","6708"
"BZN|GB","09.03.2020 19:30 - 09.03.2020 20:00 (UTC)","2346","n/e","n/e","15262","0","0","n/e","n/e","n/e","70","","656","n/e","n/e","4790","163","n/e","1","n/e","6048","6754"
"BZN|GB","09.03.2020 20:00 - 09.03.2020 20:30 (UTC)","2453","n/e","n/e","14513","0","0","n/e","n/e","n/e","118","","655","n/e","n/e","4794","163","n/e","0","n/e","6062","6723"
"BZN|GB","09.03.2020 20:30 - 09.03.2020 21:00 (UTC)","2440","n/e","n/e","12564","0","0","n/e","n/e","n/e","300","","656","n/e","n/e","4797","163","n/e","0","n/e","6128","6667"
"BZN|GB","09.03.2020 21:00 - 09.03.2020 21:30 (UTC)","2442","n/e","n/e","10582","0","0","n/e","n/e","n/e","0","","651","n/e","n/e","4787","163","n/e","0","n/e","6120","6489"
"BZN|GB","09.03.2020 21:30 - 09.03.2020 22:00 (UTC)","2448","n/e","n/e","8488","0","0","n/e","n/e","n/e","0","","668","n/e","n/e","4793","162","n/e","0","n/e","6054","6328"
"BZN|GB","09.03.2020 22:00 - 09.03.2020 22:30 (UTC)","2188","n/e","n/e","7715","0","0","n/e","n/e","n/e","118","","664","n/e","n/e","4787","164","n/e","0","n/e","5842","6134"
"BZN|GB","09.03.2020 22:30 - 09.03.2020 23:00 (UTC)","1549","n/e","n/e","6733","0","0","n/e","n/e","n/e","0","","674","n/e","n/e","4792","161","n/e","0","n/e","5831","6120"
"BZN|GB","09.03.2020 23:00 - 09.03.2020 23:30 (UTC)","1393","n/e","n/e","5160","0","0","n/e","n/e","n/e","76","","657","n/e","n/e","4791","160","n/e","0","n/e","5838","6268"
"BZN|GB","09.03.2020 23:30 - 10.03.2020 00:00 (UTC)","1087","n/e","n/e","4790","0","0","n/e","n/e","n/e","0","","652","n/e","n/e","4787","158","n/e","0","n/e","5909","5959"
"BZN|GB","10.03.2020 00:00 - 10.03.2020 00:30 (UTC)","1007","n/e","n/e","4502","0","0","n/e","n/e","n/e","0","","646","n/e","n/e","4794","156","n/e","0","n/e","5826","6104"
"BZN|GB","10.03.2020 00:30 - 10.03.2020 01:00 (UTC)","1088","n/e","n/e","4633","0","0","n/e","n/e","n/e","0","","659","n/e","n/e","4787","150","n/e","0","n/e","5806","6135"
"BZN|GB","10.03.2020 01:00 - 10.03.2020 01:30 (UTC)","1084","n/e","n/e","5385","0","0","n/e","n/e","n/e","0","","663","n/e","n/e","4786","173","n/e","0","n/e","5771","5890"
"BZN|GB","10.03.2020 01:30 - 10.03.2020 02:00 (UTC)","1092","n/e","n/e","4985","0","0","n/e","n/e","n/e","0","","663","n/e","n/e","4791","163","n/e","0","n/e","5682","5917"
"BZN|GB","10.03.2020 02:00 - 10.03.2020 02:30 (UTC)","1095","n/e","n/e","4783","0","0","n/e","n/e","n/e","0","","665","n/e","n/e","4790","163","n/e","0","n/e","5774","5752"
"BZN|GB","10.03.2020 02:30 - 10.03.2020 03:00 (UTC)","1099","n/e","n/e","4510","0","0","n/e","n/e","n/e","0","","667","n/e","n/e","4791","161","n/e","0","n/e","5702","5854"
"BZN|GB","10.03.2020 03:00 - 10.03.2020 03:30 (UTC)","1095","n/e","n/e","4973","0","0","n/e","n/e","n/e","0","","663","n/e","n/e","4790","167","n/e","0","n/e","5677","5734"
"BZN|GB","10.03.2020 03:30 - 10.03.2020 04:00 (UTC)","967","n/e","n/e","4768","0","0","n/e","n/e","n/e","0","","662","n/e","n/e","4800","159","n/e","0","n/e","5779","5764"
"BZN|GB","10.03.2020 04:00 - 10.03.2020 04:30 (UTC)","845","n/e","n/e","5036","0","0","n/e","n/e","n/e","0","","661","n/e","n/e","4788","162","n/e","0","n/e","5771","5315"
"BZN|GB","10.03.2020 04:30 - 10.03.2020 05:00 (UTC)","943","n/e","n/e","5332","0","0","n/e","n/e","n/e","0","","661","n/e","n/e","4785","161","n/e","0","n/e","5686","5166"
"BZN|GB","10.03.2020 05:00 - 10.03.2020 05:30 (UTC)","1027","n/e","n/e","5662","22","0","n/e","n/e","n/e","0","","658","n/e","n/e","4796","157","n/e","0","n/e","5616","5115"
"BZN|GB","10.03.2020 05:30 - 10.03.2020 06:00 (UTC)","1088","n/e","n/e","5845","67","0","n/e","n/e","n/e","0","","648","n/e","n/e","4791","157","n/e","0","n/e","5749","5242"
"BZN|GB","10.03.2020 06:00 - 10.03.2020 06:30 (UTC)","1086","n/e","n/e","6203","102","0","n/e","n/e","n/e","0","","646","n/e","n/e","4788","160","n/e","0","n/e","5921","5361"
"BZN|GB","10.03.2020 06:30 - 10.03.2020 07:00 (UTC)","1386","n/e","n/e","7571","170","0","n/e","n/e","n/e","0","","650","n/e","n/e","4787","162","n/e","5","n/e","5893","5662"
"BZN|GB","10.03.2020 07:00 - 10.03.2020 07:30 (UTC)","1885","n/e","n/e","8491","322","0","n/e","n/e","n/e","0","","655","n/e","n/e","4776","162","n/e","68","n/e","5832","5844"
"BZN|GB","10.03.2020 07:30 - 10.03.2020 08:00 (UTC)","2265","n/e","n/e","9289","599","0","n/e","n/e","n/e","0","","654","n/e","n/e","4780","164","n/e","195","n/e","5844","5976"
"BZN|GB","10.03.2020 08:00 - 10.03.2020 08:30 (UTC)","2410","n/e","n/e","9741","618","0","n/e","n/e","n/e","0","","676","n/e","n/e","4788","163","n/e","353","n/e","5898","6110"
"BZN|GB","10.03.2020 08:30 - 10.03.2020 09:00 (UTC)","2436","n/e","n/e","9782","631","0","n/e","n/e","n/e","299","","676","n/e","n/e","4782","163","n/e","578","n/e","5915","6045"
"BZN|GB","10.03.2020 09:00 - 10.03.2020 09:30 (UTC)","2439","n/e","n/e","9875","644","0","n/e","n/e","n/e","0","","657","n/e","n/e","4775","164","n/e","962","n/e","5817","6372"
"BZN|GB","10.03.2020 09:30 - 10.03.2020 10:00 (UTC)","2385","n/e","n/e","9626","646","0","n/e","n/e","n/e","0","","656","n/e","n/e","4785","162","n/e","1271","n/e","6096","6619"
"BZN|GB","10.03.2020 10:00 - 10.03.2020 10:30 (UTC)","2391","n/e","n/e","9357","646","0","n/e","n/e","n/e","0","","627","n/e","n/e","4776","164","n/e","1802","n/e","6069","6409"
"BZN|GB","10.03.2020 10:30 - 10.03.2020 11:00 (UTC)","2393","n/e","n/e","9403","616","0","n/e","n/e","n/e","0","","669","n/e","n/e","4782","160","n/e","2058","n/e","6041","6372"
"BZN|GB","10.03.2020 11:00 - 10.03.2020 11:30 (UTC)","2389","n/e","n/e","9301","319","0","n/e","n/e","n/e","0","","666","n/e","n/e","4782","130","n/e","2443","n/e","6103","6544"
"BZN|GB","10.03.2020 11:30 - 10.03.2020 12:00 (UTC)","2388","n/e","n/e","8912","302","0","n/e","n/e","n/e","0","","658","n/e","n/e","4787","128","n/e","2560","n/e","6019","6602"
"BZN|GB","10.03.2020 12:00 - 10.03.2020 12:30 (UTC)","2391","n/e","n/e","8885","337","0","n/e","n/e","n/e","0","","640","n/e","n/e","4788","154","n/e","2798","n/e","6111","6671"
"BZN|GB","10.03.2020 12:30 - 10.03.2020 13:00 (UTC)","2387","n/e","n/e","8916","358","0","n/e","n/e","n/e","0","","668","n/e","n/e","4175","162","n/e","2758","n/e","6148","6597"
"BZN|GB","10.03.2020 13:00 - 10.03.2020 13:30 (UTC)","2384","n/e","n/e","8604","326","0","n/e","n/e","n/e","0","","671","n/e","n/e","4771","163","n/e","2645","n/e","6119","6800"
"BZN|GB","10.03.2020 13:30 - 10.03.2020 14:00 (UTC)","2383","n/e","n/e","8564","302","0","n/e","n/e","n/e","0","","672","n/e","n/e","4767","164","n/e","2516","n/e","6123","6744"
"BZN|GB","10.03.2020 14:00 - 10.03.2020 14:30 (UTC)","2265","n/e","n/e","8502","301","0","n/e","n/e","n/e","0","","695","n/e","n/e","4775","162","n/e","2275","n/e","6156","7024"
"BZN|GB","10.03.2020 14:30 - 10.03.2020 15:00 (UTC)","2225","n/e","n/e","8478","300","0","n/e","n/e","n/e","0","","698","n/e","n/e","4779","162","n/e","1968","n/e","221","3330"
"BZN|GB","10.03.2020 15:00 - 10.03.2020 15:30 (UTC)","2229","n/e","n/e","8262","300","0","n/e","n/e","n/e","0","","733","n/e","n/e","4776","163","n/e","1804","n/e","6153","6806"
"BZN|GB","10.03.2020 15:30 - 10.03.2020 16:00 (UTC)","2219","n/e","n/e","8937","300","0","n/e","n/e","n/e","0","","735","n/e","n/e","4780","162","n/e","1513","n/e","6172","6729"
"BZN|GB","10.03.2020 16:00 - 10.03.2020 16:30 (UTC)","2282","n/e","n/e","10017","300","0","n/e","n/e","n/e","0","","735","n/e","n/e","4777","160","n/e","1010","n/e","6134","6518"
"BZN|GB","10.03.2020 16:30 - 10.03.2020 17:00 (UTC)","2457","n/e","n/e","11163","300","0","n/e","n/e","n/e","82","","757","n/e","n/e","4776","234","n/e","526","n/e","5823","6644"
"BZN|GB","10.03.2020 17:00 - 10.03.2020 17:30 (UTC)","2460","n/e","n/e","12550","323","0","n/e","n/e","n/e","300","","758","n/e","n/e","4773","162","n/e","229","n/e","5716","6591"
"BZN|GB","10.03.2020 17:30 - 10.03.2020 18:00 (UTC)","2455","n/e","n/e","13592","540","0","n/e","n/e","n/e","678","","758","n/e","n/e","4739","218","n/e","25","n/e","5672","6610"
"BZN|GB","10.03.2020 18:00 - 10.03.2020 18:30 (UTC)","2449","n/e","n/e","13813","643","0","n/e","n/e","n/e","900","","758","n/e","n/e","4774","201","n/e","1","n/e","5606","6248"
"BZN|GB","10.03.2020 18:30 - 10.03.2020 19:00 (UTC)","2442","n/e","n/e","15116","646","0","n/e","n/e","n/e","901","","908","n/e","n/e","4785","215","n/e","1","n/e","5597","5956"
"BZN|GB","10.03.2020 19:00 - 10.03.2020 19:30 (UTC)","2376","n/e","n/e","14954","647","0","n/e","n/e","n/e","1050","","965","n/e","n/e","4787","239","n/e","0","n/e","5640","5762"
"BZN|GB","10.03.2020 19:30 - 10.03.2020 20:00 (UTC)","2406","n/e","n/e","14187","647","0","n/e","n/e","n/e","901","","971","n/e","n/e","4789","228","n/e","0","n/e","5487","5889"
"BZN|GB","10.03.2020 20:00 - 10.03.2020 20:30 (UTC)","2309","n/e","n/e","13862","644","0","n/e","n/e","n/e","901","","977","n/e","n/e","4783","166","n/e","0","n/e","5337","5624"
"BZN|GB","10.03.2020 20:30 - 10.03.2020 21:00 (UTC)","2310","n/e","n/e","13217","556","0","n/e","n/e","n/e","601","","982","n/e","n/e","4787","168","n/e","0","n/e","5102","5525"
"BZN|GB","10.03.2020 21:00 - 10.03.2020 21:30 (UTC)","2301","n/e","n/e","12096","644","0","n/e","n/e","n/e","404","","968","n/e","n/e","4783","184","n/e","0","n/e","5054","5264"
"BZN|GB","10.03.2020 21:30 - 10.03.2020 22:00 (UTC)","2316","n/e","n/e","11205","451","0","n/e","n/e","n/e","0","","865","n/e","n/e","4783","162","n/e","0","n/e","4902","5033"
"BZN|GB","10.03.2020 22:00 - 10.03.2020 22:30 (UTC)","2321","n/e","n/e","9331","306","0","n/e","n/e","n/e","155","","823","n/e","n/e","4795","163","n/e","0","n/e","4845","4845"
"BZN|GB","10.03.2020 22:30 - 10.03.2020 23:00 (UTC)","2141","n/e","n/e","7945","0","0","n/e","n/e","n/e","89","","757","n/e","n/e","4786","167","n/e","0","n/e","4746","4930"
"BZN|GB","10.03.2020 23:00 - 10.03.2020 23:30 (UTC)","1501","n/e","n/e","7412","0","0","n/e","n/e","n/e","273","","728","n/e","n/e","4783","161","n/e","0","n/e","4217","4969"
"BZN|GB","10.03.2020 23:30 - 11.03.2020 00:00 (UTC)","1450","n/e","n/e","6565","0","0","n/e","n/e","n/e","0","","726","n/e","n/e","4786","160","n/e","0","n/e","4136","4716"
"BZN|GB","11.03.2020 00:00 - 11.03.2020 00:30 (UTC)","1093","n/e","n/e","6909","0","0","n/e","n/e","n/e","0","","728","n/e","n/e","4792","158","n/e","0","n/e","4105","4639"
"BZN|GB","11.03.2020 00:30 - 11.03.2020 01:00 (UTC)","1134","n/e","n/e","7430","0","0","n/e","n/e","n/e","0","","727","n/e","n/e","4784","162","n/e","0","n/e","3874","4551"
"BZN|GB","11.03.2020 01:00 - 11.03.2020 01:30 (UTC)","1134","n/e","n/e","7843","0","0","n/e","n/e","n/e","0","","727","n/e","n/e","4779","162","n/e","0","n/e","3917","4530"
"BZN|GB","11.03.2020 01:30 - 11.03.2020 02:00 (UTC)","1129","n/e","n/e","7147","0","0","n/e","n/e","n/e","0","","726","n/e","n/e","4780","163","n/e","0","n/e","3890","4478"
"BZN|GB","11.03.2020 02:00 - 11.03.2020 02:30 (UTC)","1125","n/e","n/e","6416","0","0","n/e","n/e","n/e","0","","727","n/e","n/e","4789","163","n/e","0","n/e","3973","4341"
"BZN|GB","11.03.2020 02:30 - 11.03.2020 03:00 (UTC)","1122","n/e","n/e","5963","0","0","n/e","n/e","n/e","0","","723","n/e","n/e","4776","163","n/e","0","n/e","4083","4457"
"BZN|GB","11.03.2020 03:00 - 11.03.2020 03:30 (UTC)","1133","n/e","n/e","5398","0","0","n/e","n/e","n/e","0","","724","n/e","n/e","4773","164","n/e","0","n/e","3916","4492"
"BZN|GB","11.03.2020 03:30 - 11.03.2020 04:00 (UTC)","1089","n/e","n/e","5093","0","0","n/e","n/e","n/e","0","","723","n/e","n/e","4784","162","n/e","0","n/e","4084","4427"
"BZN|GB","11.03.2020 04:00 - 11.03.2020 04:30 (UTC)","913","n/e","n/e","5341","0","0","n/e","n/e","n/e","0","","718","n/e","n/e","4778","165","n/e","0","n/e","3934","4655"
"BZN|GB","11.03.2020 04:30 - 11.03.2020 05:00 (UTC)","1073","n/e","n/e","5457","0","0","n/e","n/e","n/e","0","","717","n/e","n/e","4772","164","n/e","0","n/e","3945","4466"
"BZN|GB","11.03.2020 05:00 - 11.03.2020 05:30 (UTC)","994","n/e","n/e","5537","0","0","n/e","n/e","n/e","0","","719","n/e","n/e","4776","159","n/e","0","n/e","4163","4512"
"BZN|GB","11.03.2020 05:30 - 11.03.2020 06:00 (UTC)","927","n/e","n/e","5772","0","0","n/e","n/e","n/e","0","","723","n/e","n/e","4780","159","n/e","0","n/e","4301","4586"
"BZN|GB","11.03.2020 06:00 - 11.03.2020 06:30 (UTC)","1418","n/e","n/e","6313","0","0","n/e","n/e","n/e","0","","725","n/e","n/e","4763","158","n/e","0","n/e","4489","4648"
"BZN|GB","11.03.2020 06:30 - 11.03.2020 07:00 (UTC)","1700","n/e","n/e","8774","0","0","n/e","n/e","n/e","0","","723","n/e","n/e","4773","159","n/e","64","n/e","4538","4654"
"BZN|GB","11.03.2020 07:00 - 11.03.2020 07:30 (UTC)","1747","n/e","n/e","10480","0","0","n/e","n/e","n/e","0","","765","n/e","n/e","4770","159","n/e","450","n/e","4482","5270"
"BZN|GB","11.03.2020 07:30 - 11.03.2020 08:00 (UTC)","1785","n/e","n/e","11127","0","0","n/e","n/e","n/e","0","","770","n/e","n/e","4772","165","n/e","969","n/e","4705","5453"
"BZN|GB","11.03.2020 08:00 - 11.03.2020 08:30 (UTC)","1785","n/e","n/e","10746","0","0","n/e","n/e","n/e","49","","770","n/e","n/e","4774","167","n/e","1500","n/e","5096","6014"
"BZN|GB","11.03.2020 08:30 - 11.03.2020 09:00 (UTC)","1776","n/e","n/e","10976","0","0","n/e","n/e","n/e","0","","769","n/e","n/e","4776","166","n/e","2020","n/e","5145","5797"
"BZN|GB","11.03.2020 09:00 - 11.03.2020 09:30 (UTC)","1759","n/e","n/e","10645","0","0","n/e","n/e","n/e","183","","770","n/e","n/e","4770","166","n/e","2520","n/e","5062","6043"
"BZN|GB","11.03.2020 09:30 - 11.03.2020 10:00 (UTC)","1775","n/e","n/e","10508","0","0","n/e","n/e","n/e","238","","747","n/e","n/e","4776","178","n/e","3070","n/e","5108","6179"
"BZN|GB","11.03.2020 10:00 - 11.03.2020 10:30 (UTC)","1774","n/e","n/e","10116","0","0","n/e","n/e","n/e","0","","743","n/e","n/e","4785","220","n/e","3700","n/e","5191","6399"
"BZN|GB","11.03.2020 10:30 - 11.03.2020 11:00 (UTC)","1766","n/e","n/e","9555","0","0","n/e","n/e","n/e","0","","744","n/e","n/e","4773","218","n/e","4400","n/e","5324","6363"
"BZN|GB","11.03.2020 11:00 - 11.03.2020 11:30 (UTC)","1765","n/e","n/e","9129","0","0","n/e","n/e","n/e","0","","763","n/e","n/e","4780","162","n/e","4760","n/e","180","3039"
"BZN|GB","11.03.2020 11:30 - 11.03.2020 12:00 (UTC)","1760","n/e","n/e","8924","0","0","n/e","n/e","n/e","0","","793","n/e","n/e","4785","156","n/e","5010","n/e","180","3039"
"BZN|GB","11.03.2020 12:00 - 11.03.2020 12:30 (UTC)","1762","n/e","n/e","8943","0","0","n/e","n/e","n/e","0","","790","n/e","n/e","4784","157","n/e","4860","n/e","185","3110"
"BZN|GB","11.03.2020 12:30 - 11.03.2020 13:00 (UTC)","1756","n/e","n/e","8915","0","0","n/e","n/e","n/e","68","","791","n/e","n/e","4778","155","n/e","4600","n/e","185","3110"
"BZN|GB","11.03.2020 13:00 - 11.03.2020 13:30 (UTC)","1699","n/e","n/e","9098","0","0","n/e","n/e","n/e","3","","779","n/e","n/e","4776","156","n/e","4140","n/e","192","3099"
"BZN|GB","11.03.2020 13:30 - 11.03.2020 14:00 (UTC)","1619","n/e","n/e","9392","0","0","n/e","n/e","n/e","0","","772","n/e","n/e","4784","161","n/e","3850","n/e","192","3099"
"BZN|GB","11.03.2020 14:00 - 11.03.2020 14:30 (UTC)","1518","n/e","n/e","9142","0","0","n/e","n/e","n/e","0","","789","n/e","n/e","4783","160","n/e","3650","n/e","197","3012"
"BZN|GB","11.03.2020 14:30 - 11.03.2020 15:00 (UTC)","1394","n/e","n/e","8631","0","0","n/e","n/e","n/e","0","","789","n/e","n/e","4776","160","n/e","3120","n/e","197","3012"
"BZN|GB","11.03.2020 15:00 - 11.03.2020 15:30 (UTC)","1394","n/e","n/e","9152","0","0","n/e","n/e","n/e","382","","789","n/e","n/e","4769","214","n/e","2580","n/e","5407","5813"
"BZN|GB","11.03.2020 15:30 - 11.03.2020 16:00 (UTC)","1387","n/e","n/e","10057","0","0","n/e","n/e","n/e","300","","795","n/e","n/e","4769","161","n/e","1930","n/e","5846","5765"
"BZN|GB","11.03.2020 16:00 - 11.03.2020 16:30 (UTC)","1389","n/e","n/e","11857","0","0","n/e","n/e","n/e","0","","800","n/e","n/e","4774","164","n/e","1430","n/e","5843","5324"
"BZN|GB","11.03.2020 16:30 - 11.03.2020 17:00 (UTC)","1419","n/e","n/e","12729","0","0","n/e","n/e","n/e","349","","801","n/e","n/e","4766","170","n/e","838","n/e","6031","5219"
"BZN|GB","11.03.2020 17:00 - 11.03.2020 17:30 (UTC)","1730","n/e","n/e","13309","0","0","n/e","n/e","n/e","1059","","825","n/e","n/e","4763","206","n/e","326","n/e","5950","4906"
"BZN|GB","11.03.2020 17:30 - 11.03.2020 18:00 (UTC)","1761","n/e","n/e","14799","0","0","n/e","n/e","n/e","990","","876","n/e","n/e","4765","215","n/e","62","n/e","5891","5020"
"BZN|GB","11.03.2020 18:00 - 11.03.2020 18:30 (UTC)","1759","n/e","n/e","15452","0","0","n/e","n/e","n/e","990","","842","n/e","n/e","4763","251","n/e","1","n/e","5950","4657"
"BZN|GB","11.03.2020 18:30 - 11.03.2020 19:00 (UTC)","1766","n/e","n/e","16399","0","0","n/e","n/e","n/e","1174","","832","n/e","n/e","4761","254","n/e","10","n/e","6032","4286"
"BZN|GB","11.03.2020 19:00 - 11.03.2020 19:30 (UTC)","1758","n/e","n/e","16293","0","0","n/e","n/e","n/e","1109","","829","n/e","n/e","4767","249","n/e","1","n/e","6031","3890"
"BZN|GB","11.03.2020 19:30 - 11.03.2020 20:00 (UTC)","1754","n/e","n/e","16007","0","0","n/e","n/e","n/e","990","","828","n/e","n/e","4770","252","n/e","1","n/e","6128","3701"
"BZN|GB","11.03.2020 20:00 - 11.03.2020 20:30 (UTC)","1753","n/e","n/e","15115","0","0","n/e","n/e","n/e","922","","829","n/e","n/e","4770","164","n/e","0","n/e","6006","3868"
"BZN|GB","11.03.2020 20:30 - 11.03.2020 21:00 (UTC)","1758","n/e","n/e","13637","0","0","n/e","n/e","n/e","672","","941","n/e","n/e","4769","162","n/e","1","n/e","5965","3873"
